dateTime,Extinction-880nm,Extinction-405nm,BC,PM,temperature,pressure,humidity,flow-temperature,voltage-880nm,voltage-405nm,current-405nm,status,sensorTime
2020-12-04 09:20:28.419310,2.5,13.6,0.33,2.20,20.9,970.8,1587,20.0,20.6,0.603997,95.1,96.4,"0.063383,28/10/00"
2020-12-04 09:20:38.519496,2.6,13.6,0.34,2.19,21.0,970.7,1224,20.0,20.6,0.604114,95.1,96.4,"0.063396,28/10/00"
2020-12-04 09:20:48.419048,2.7,-0.3,0.35,-0.05,20.9,970.8,1586,19.9,20.6,0.604000,95.1,96.4,"0.063382,28/10/00"
2020-12-04 09:20:58.560072,2.6,-2.9,0.34,-0.46,21.0,970.8,1223,19.9,20.6,0.604120,95.1,96.4,"0.063394,28/10/00"
2020-12-04 09:21:08.399100,2.3,12.0,0.29,1.93,20.9,970.8,1584,19.9,20.6,0.603994,95.1,96.4,"0.063386,28/10/00"
2020-12-04 09:21:18.549159,1.9,9.6,0.24,1.56,21.0,970.7,1226,20.0,20.6,0.604106,95.1,96.4,"0.063392,28/10/00"
2020-12-04 09:21:28.432898,1.8,23.0,0.24,3.71,20.9,970.8,1588,20.0,20.6,0.603992,95.1,96.4,"0.063384,28/10/00"
2020-12-04 09:21:38.533160,2.1,33.2,0.27,5.36,21.0,970.8,1226,20.0,20.6,0.604111,95.1,96.4,"0.063393,28/10/00"
2020-12-04 09:21:48.429203,2.5,38.8,0.32,6.26,20.9,970.8,1586,20.0,20.6,0.604003,95.1,96.4,"0.063388,28/10/00"
2020-12-04 09:21:58.538933,2.9,42.8,0.38,6.90,21.0,970.8,1224,19.9,20.6,0.604115,95.1,96.4,"0.063393,28/10/00"
2020-12-04 09:22:08.419006,2.9,43.9,0.37,7.08,20.9,970.8,1588,19.9,20.6,0.603996,95.1,96.4,"0.063385,28/10/00"
2020-12-04 09:22:18.579215,2.4,21.7,0.31,3.51,21.0,970.8,1224,19.9,20.6,0.604114,95.1,96.4,"0.063397,28/10/00"
2020-12-04 09:22:28.419155,1.8,21.4,0.23,3.46,20.9,970.8,1585,20.0,20.6,0.603992,95.1,96.4,"0.063386,28/10/00"
2020-12-04 09:22:38.546516,1.4,21.5,0.19,3.48,21.0,970.8,1224,19.9,20.6,0.604117,95.1,96.4,"0.063396,28/10/00"
2020-12-04 09:22:48.439047,1.4,22.0,0.18,3.56,20.9,970.8,1589,19.9,20.6,0.604002,95.1,96.4,"0.063387,28/10/00"
2020-12-04 09:22:58.549064,1.3,21.3,0.17,3.44,21.0,970.9,1219,19.9,20.6,0.604124,95.1,96.4,"0.063399,28/10/00"
2020-12-04 09:23:08.428991,1.2,20.3,0.15,3.27,20.9,970.8,1586,19.9,20.6,0.604007,95.1,96.4,"0.063386,28/10/00"
2020-12-04 09:23:18.520534,1.4,20.6,0.18,3.32,21.0,970.7,1224,19.9,20.6,0.604125,95.1,96.4,"0.063396,28/10/00"
2020-12-04 09:23:28.409378,1.5,22.5,0.19,3.62,20.9,970.8,1585,19.9,20.6,0.604006,95.1,96.4,"0.063391,28/10/00"
2020-12-04 09:23:38.558931,1.5,27.1,0.19,4.37,21.0,970.7,1225,19.9,20.6,0.604119,95.1,96.4,"0.063397,28/10/00"
2020-12-04 09:23:48.449032,1.6,38.7,0.20,6.25,20.9,970.8,1589,19.9,20.6,0.604005,95.1,96.4,"0.063389,28/10/00"
2020-12-04 09:23:58.549029,1.8,31.3,0.23,5.05,21.0,970.9,1222,20.0,20.6,0.604114,95.1,96.4,"0.063397,28/10/00"
2020-12-04 09:24:08.433346,2.3,32.1,0.30,5.17,21.0,970.8,1587,20.0,20.6,0.604001,95.1,96.4,"0.063388,28/10/00"
2020-12-04 09:24:18.529045,2.7,31.3,0.34,5.05,21.0,970.8,1226,20.0,20.6,0.604118,95.1,96.4,"0.063396,28/10/00"
2020-12-04 09:24:28.419087,2.5,30.5,0.32,4.91,21.0,970.8,1587,20.0,20.6,0.603998,95.1,96.4,"0.063387,28/10/00"
2020-12-04 09:24:38.512664,2.3,30.5,0.30,4.93,21.0,970.9,1222,20.0,20.6,0.604109,95.1,96.4,"0.063395,28/10/00"
2020-12-04 09:24:48.400186,2.4,30.3,0.31,4.88,21.0,970.8,1587,20.0,20.6,0.603995,95.1,96.4,"0.063385,28/10/00"
2020-12-04 09:24:58.549111,2.3,28.1,0.29,4.53,21.0,970.9,1218,20.1,20.6,0.604111,95.1,96.4,"0.063398,28/10/00"
2020-12-04 09:25:08.439092,2.1,22.0,0.28,3.55,21.0,970.9,1584,20.0,20.6,0.603995,95.1,96.4,"0.063387,28/10/00"
2020-12-04 09:25:18.538947,2.3,26.0,0.29,4.20,21.0,970.9,1221,20.0,20.6,0.604112,95.1,96.4,"0.063392,28/10/00"
2020-12-04 09:25:28.428970,2.3,25.2,0.29,4.06,21.0,970.9,1587,20.1,20.6,0.603984,95.1,96.4,"0.063383,28/10/00"
2020-12-04 09:25:38.528979,2.1,28.8,0.28,4.65,21.0,970.8,1225,20.1,20.6,0.604107,95.1,96.4,"0.063396,28/10/00"
2020-12-04 09:25:48.413387,2.1,27.1,0.26,4.37,21.0,970.9,1586,20.1,20.6,0.603987,95.1,96.4,"0.063386,28/10/00"
2020-12-04 09:25:58.513552,2.0,27.6,0.26,4.46,21.0,970.8,1224,20.0,20.6,0.604105,95.1,96.4,"0.063393,28/10/00"
2020-12-04 09:26:08.402446,2.0,25.5,0.26,4.11,21.0,970.9,1587,20.0,20.6,0.603989,95.1,96.4,"0.063389,28/10/00"
2020-12-04 09:26:18.559005,2.1,33.7,0.27,5.43,21.0,970.8,1225,20.1,20.6,0.604105,95.1,96.4,"0.063396,28/10/00"
2020-12-04 09:26:28.449001,2.4,33.6,0.31,5.42,21.0,970.9,1589,20.0,20.6,0.604000,95.1,96.4,"0.063390,28/10/00"
2020-12-04 09:26:38.541540,3.0,32.8,0.38,5.29,21.0,970.8,1228,20.0,20.6,0.604101,95.1,96.4,"0.063396,28/10/00"
2020-12-04 09:26:48.438954,3.4,32.1,0.43,5.18,21.0,970.8,1588,20.0,20.6,0.603988,95.1,96.4,"0.063386,28/10/00"
2020-12-04 09:26:58.538951,3.2,31.1,0.42,5.01,21.0,970.8,1226,20.0,20.6,0.604105,95.1,96.4,"0.063397,28/10/00"
2020-12-04 09:27:08.428969,2.9,26.9,0.37,4.33,21.0,970.8,1588,20.0,20.6,0.603986,95.1,96.4,"0.063386,28/10/00"
2020-12-04 09:27:18.520778,2.6,29.3,0.33,4.72,21.0,970.9,1224,20.1,20.6,0.604109,95.1,96.4,"0.063395,28/10/00"
2020-12-04 09:27:28.409074,2.5,29.2,0.32,4.71,21.0,970.8,1589,20.1,20.6,0.603990,95.1,96.4,"0.063386,28/10/00"
2020-12-04 09:27:38.509097,2.4,28.3,0.31,4.57,21.0,971.0,1221,20.0,20.6,0.604108,95.1,96.4,"0.063399,28/10/00"
2020-12-04 09:27:48.408963,2.2,15.1,0.29,2.43,21.0,970.9,1587,20.0,20.6,0.603994,95.1,96.4,"0.063386,28/10/00"
2020-12-04 09:27:58.549060,2.0,10.6,0.26,1.71,21.0,970.8,1224,20.0,20.6,0.604121,95.1,96.4,"0.063398,28/10/00"
2020-12-04 09:28:08.438984,1.7,26.4,0.21,4.25,21.0,970.9,1588,20.0,20.6,0.604002,95.1,96.4,"0.063391,28/10/00"
2020-12-04 09:28:18.538953,1.6,18.3,0.20,2.95,21.0,970.8,1225,20.0,20.6,0.604113,95.1,96.4,"0.063395,28/10/00"
2020-12-04 09:28:28.429259,2.1,35.5,0.27,5.73,21.0,970.8,1587,20.0,20.6,0.604005,95.1,96.4,"0.063390,28/10/00"
2020-12-04 09:28:38.529108,2.9,47.8,0.37,7.72,21.0,970.8,1226,20.1,20.6,0.604115,95.1,96.4,"0.063399,28/10/00"
2020-12-04 09:28:48.418967,3.4,30.9,0.44,4.99,21.0,970.8,1587,20.1,20.6,0.603999,95.1,96.4,"0.063389,28/10/00"
2020-12-04 09:28:58.519007,3.4,37.4,0.43,6.04,21.0,970.9,1223,20.0,20.6,0.604123,95.1,96.4,"0.063399,28/10/00"
2020-12-04 09:29:08.419283,3.1,29.2,0.41,4.72,21.0,970.9,1587,20.0,20.6,0.604007,95.1,96.4,"0.063392,28/10/00"
2020-12-04 09:29:18.559176,3.0,27.4,0.39,4.42,21.0,970.8,1224,20.0,20.6,0.604129,95.1,96.4,"0.063399,28/10/00"
2020-12-04 09:29:28.448947,2.7,27.7,0.34,4.46,21.0,970.8,1586,20.0,20.6,0.604010,95.1,96.4,"0.063388,28/10/00"
2020-12-04 09:29:38.542466,2.1,27.7,0.27,4.47,21.0,970.8,1224,20.0,20.6,0.604122,95.1,96.4,"0.063400,28/10/00"
2020-12-04 09:29:48.439011,1.7,23.8,0.22,3.85,21.0,970.8,1587,19.9,20.6,0.604010,95.1,96.4,"0.063391,28/10/00"
2020-12-04 09:29:58.549010,1.7,24.6,0.22,3.98,21.0,970.8,1227,19.9,20.6,0.604130,95.1,96.4,"0.063400,28/10/00"
2020-12-04 09:30:08.429090,1.7,26.2,0.22,4.23,21.0,970.8,1586,20.0,20.6,0.604011,95.1,96.4,"0.063391,28/10/00"
2020-12-04 09:30:18.529150,1.8,27.2,0.23,4.39,21.0,970.8,1227,20.0,20.6,0.604126,95.1,96.4,"0.063399,28/10/00"
2020-12-04 09:30:28.429402,1.8,27.7,0.23,4.47,21.0,970.8,1589,20.1,20.6,0.603999,95.1,96.4,"0.063391,28/10/00"
2020-12-04 09:30:38.507390,1.5,28.6,0.20,4.62,21.0,970.8,1225,20.0,20.6,0.604122,95.1,96.4,"0.063399,28/10/00"
2020-12-04 09:30:48.408927,1.2,30.5,0.16,4.92,21.0,970.8,1587,20.1,20.6,0.604003,95.1,96.4,"0.063390,28/10/00"
2020-12-04 09:30:58.548912,1.1,31.7,0.15,5.11,21.0,970.8,1226,20.0,20.6,0.604127,95.1,96.4,"0.063402,28/10/00"
2020-12-04 09:31:08.448973,1.2,23.8,0.16,3.84,21.0,970.8,1587,20.0,20.6,0.604007,95.1,96.4,"0.063392,28/10/00"
2020-12-04 09:31:18.529122,0.9,17.6,0.12,2.83,21.0,970.9,1221,20.0,20.6,0.604138,95.1,96.4,"0.063404,28/10/00"
2020-12-04 09:31:28.418210,0.2,10.4,0.02,1.68,21.0,970.8,1587,20.0,20.6,0.604017,95.1,96.4,"0.063392,28/10/00"
2020-12-04 09:31:38.518988,-0.5,6.8,-0.06,1.09,21.0,970.8,1221,19.9,20.6,0.604138,95.1,96.4,"0.063402,28/10/00"
2020-12-04 09:31:48.429094,-0.8,22.8,-0.10,3.68,21.0,970.8,1586,19.9,20.6,0.604018,95.1,96.4,"0.063395,28/10/00"
2020-12-04 09:31:58.519146,-0.7,20.8,-0.09,3.35,21.0,970.9,1222,19.9,20.6,0.604129,95.1,96.4,"0.063401,28/10/00"
2020-12-04 09:32:08.409300,-0.4,30.7,-0.05,4.95,21.0,970.8,1587,19.9,20.6,0.604006,95.1,96.4,"0.063390,28/10/00"
2020-12-04 09:32:18.513289,-0.4,24.3,-0.05,3.91,21.0,970.7,1223,20.0,20.6,0.604120,95.1,96.4,"0.063399,28/10/00"
2020-12-04 09:32:28.418992,-0.3,24.1,-0.04,3.89,21.0,970.8,1585,20.0,20.6,0.604002,95.1,96.4,"0.063391,28/10/00"
2020-12-04 09:32:38.519239,-0.3,25.6,-0.03,4.13,21.0,970.8,1225,20.0,20.6,0.604118,95.1,96.4,"0.063401,28/10/00"
2020-12-04 09:32:48.403968,-0.4,26.0,-0.05,4.20,21.0,970.8,1588,20.0,20.6,0.604005,95.1,96.4,"0.063390,28/10/00"
2020-12-04 09:32:58.579060,-0.4,21.2,-0.06,3.42,21.0,970.8,1220,20.0,20.6,0.604128,95.1,96.4,"0.063402,28/10/00"
2020-12-04 09:33:08.409178,-0.4,15.7,-0.05,2.53,21.0,970.8,1586,20.0,20.6,0.604015,95.1,96.4,"0.063392,28/10/00"
2020-12-04 09:33:18.555558,-0.2,22.1,-0.02,3.57,21.0,970.7,1226,19.9,20.6,0.604128,95.1,96.4,"0.063402,28/10/00"
2020-12-04 09:33:28.407881,0.1,21.4,0.01,3.45,21.0,970.8,1588,19.9,20.6,0.604010,95.1,96.4,"0.063393,28/10/00"
2020-12-04 09:33:38.558989,0.4,21.9,0.05,3.53,21.0,970.7,1224,20.0,20.6,0.604129,95.1,96.4,"0.063398,28/10/00"
2020-12-04 09:33:48.439047,0.4,34.6,0.05,5.58,21.0,970.8,1586,20.0,20.6,0.604005,95.1,96.4,"0.063392,28/10/00"
2020-12-04 09:33:58.549209,0.1,24.1,0.01,3.89,21.0,970.8,1225,19.9,20.6,0.604138,95.1,96.4,"0.063404,28/10/00"
2020-12-04 09:34:08.425262,-0.1,33.2,-0.02,5.36,21.0,970.8,1584,19.9,20.6,0.604020,95.1,96.4,"0.063390,28/10/00"
2020-12-04 09:34:18.539316,0.1,21.2,0.02,3.42,21.0,970.7,1229,19.9,20.6,0.604137,95.1,96.4,"0.063402,28/10/00"
2020-12-04 09:34:28.420980,0.7,23.6,0.09,3.81,21.0,970.7,1586,19.9,20.6,0.604022,95.1,96.4,"0.063396,28/10/00"
2020-12-04 09:34:38.524812,1.0,17.0,0.13,2.74,21.0,970.9,1223,19.9,20.7,0.604142,95.1,96.4,"0.063402,28/10/00"
2020-12-04 09:34:48.401544,0.9,29.0,0.12,4.68,21.0,970.7,1586,20.0,20.6,0.604016,95.1,96.4,"0.063392,28/10/00"
2020-12-04 09:34:58.550454,0.5,25.7,0.07,4.14,21.0,970.8,1220,20.0,20.6,0.604141,95.1,96.4,"0.063404,28/10/00"
2020-12-04 09:35:08.448994,0.1,30.0,0.01,4.83,21.0,970.8,1589,20.0,20.6,0.604018,95.1,96.4,"0.063392,28/10/00"
2020-12-04 09:35:18.544654,-0.1,22.8,-0.01,3.68,21.0,970.8,1218,20.0,20.6,0.604139,95.1,96.4,"0.063401,28/10/00"
2020-12-04 09:35:28.439149,-0.2,23.3,-0.03,3.75,21.0,970.8,1589,20.0,20.6,0.604019,95.1,96.4,"0.063394,28/10/00"
2020-12-04 09:35:38.549106,-0.4,23.9,-0.06,3.86,21.0,970.8,1222,19.9,20.6,0.604142,95.1,96.4,"0.063403,28/10/00"
2020-12-04 09:35:48.439108,-0.8,25.1,-0.10,4.05,21.0,970.8,1588,19.9,20.6,0.604020,95.1,96.4,"0.063396,28/10/00"
2020-12-04 09:35:58.542578,-1.0,42.6,-0.13,6.88,21.0,970.7,1223,20.0,20.6,0.604139,95.1,96.4,"0.063400,28/10/00"
2020-12-04 09:36:08.439229,-1.0,48.2,-0.12,7.77,21.0,970.8,1585,20.0,20.6,0.604023,95.1,96.4,"0.063393,28/10/00"
2020-12-04 09:36:18.542833,-0.9,31.7,-0.11,5.12,21.0,970.7,1228,20.0,20.6,0.604132,95.1,96.4,"0.063402,28/10/00"
2020-12-04 09:36:28.436935,-0.7,40.3,-0.09,6.50,21.0,970.7,1586,20.0,20.6,0.604020,95.1,96.4,"0.063390,28/10/00"
2020-12-04 09:36:38.549114,-0.5,26.1,-0.07,4.22,21.0,970.7,1228,20.0,20.6,0.604145,95.1,96.4,"0.063405,28/10/00"
2020-12-04 09:36:48.432422,-0.5,8.9,-0.07,1.44,21.0,970.7,1586,20.0,20.6,0.604027,95.1,96.4,"0.063395,28/10/00"
2020-12-04 09:36:58.539015,-0.2,23.4,-0.02,3.78,21.0,970.7,1226,19.9,20.6,0.604149,95.1,96.4,"0.063406,28/10/00"
2020-12-04 09:37:08.449087,0.2,24.5,0.03,3.95,21.0,970.8,1586,19.9,20.6,0.604032,95.1,96.4,"0.063394,28/10/00"
2020-12-04 09:37:18.549149,0.3,25.7,0.04,4.15,21.0,970.8,1227,19.9,20.6,0.604144,95.1,96.4,"0.063404,28/10/00"
2020-12-04 09:37:28.412760,0.5,25.4,0.06,4.10,21.0,970.7,1588,19.9,20.6,0.604032,95.1,96.4,"0.063393,28/10/00"
2020-12-04 09:37:38.513201,0.6,13.1,0.07,2.11,21.0,970.7,1226,19.9,20.6,0.604150,95.1,96.4,"0.063407,28/10/00"
2020-12-04 09:37:48.398235,0.9,4.1,0.11,0.67,21.0,970.7,1586,19.9,20.6,0.604041,95.1,96.4,"0.063391,28/10/00"
2020-12-04 09:37:58.559093,1.5,-4.4,0.20,-0.71,21.0,970.6,1229,19.9,20.6,0.604152,95.1,96.4,"0.063405,28/10/00"
2020-12-04 09:38:08.439213,2.2,-8.8,0.28,-1.43,21.0,970.7,1583,19.9,20.6,0.604041,95.1,96.4,"0.063394,28/10/00"
2020-12-04 09:38:18.549068,2.8,17.6,0.36,2.83,21.0,970.7,1229,20.0,20.6,0.604145,95.1,96.4,"0.063403,28/10/00"
2020-12-04 09:38:28.429123,3.4,12.0,0.44,1.93,21.0,970.7,1588,20.0,20.6,0.604033,95.1,96.4,"0.063397,28/10/00"
2020-12-04 09:38:38.529151,3.8,28.6,0.49,4.61,21.0,970.8,1224,20.1,20.6,0.604145,95.1,96.4,"0.063406,28/10/00"
2020-12-04 09:38:48.419029,4.3,37.8,0.55,6.09,21.0,970.7,1587,20.1,20.6,0.604033,95.1,96.4,"0.063399,28/10/00"
2020-12-04 09:38:58.518947,4.4,16.8,0.57,2.71,21.0,970.8,1224,20.0,20.6,0.604160,95.1,96.4,"0.063410,28/10/00"
2020-12-04 09:39:08.409231,4.2,14.7,0.54,2.38,21.0,970.7,1589,19.9,20.6,0.604045,95.1,96.4,"0.063400,28/10/00"
2020-12-04 09:39:18.506445,4.0,30.6,0.51,4.94,21.0,970.9,1219,19.9,20.6,0.604166,95.1,96.4,"0.063406,28/10/00"
2020-12-04 09:39:28.399061,3.5,36.2,0.45,5.85,21.0,970.8,1588,19.9,20.6,0.604044,95.1,96.4,"0.063401,28/10/00"
2020-12-04 09:39:38.569088,3.3,42.5,0.42,6.86,21.0,970.8,1220,19.9,20.6,0.604162,95.1,96.4,"0.063409,28/10/00"
2020-12-04 09:39:48.439215,3.5,22.4,0.45,3.61,21.0,970.8,1584,19.9,20.6,0.604048,95.1,96.4,"0.063397,28/10/00"
2020-12-04 09:39:58.538921,3.7,32.9,0.48,5.31,21.0,970.7,1220,19.9,20.6,0.604167,95.1,96.4,"0.063412,28/10/00"
2020-12-04 09:40:08.426520,3.9,15.7,0.50,2.53,21.0,970.8,1585,19.8,20.6,0.604055,95.1,96.4,"0.063400,28/10/00"
2020-12-04 09:40:18.531271,4.0,19.5,0.52,3.14,21.0,970.8,1223,19.9,20.6,0.604164,95.1,96.4,"0.063412,28/10/00"
2020-12-04 09:40:28.411765,4.0,19.5,0.51,3.14,21.0,970.8,1588,19.9,20.6,0.604044,95.1,96.4,"0.063401,28/10/00"
2020-12-04 09:40:38.511266,3.6,21.0,0.47,3.38,21.0,970.7,1224,19.8,20.6,0.604168,95.1,96.4,"0.063407,28/10/00"
2020-12-04 09:40:48.408953,3.3,27.7,0.42,4.46,21.0,970.7,1585,19.9,20.6,0.604047,95.1,96.4,"0.063400,28/10/00"
2020-12-04 09:40:58.558967,2.9,36.6,0.37,5.90,21.0,970.7,1224,20.0,20.6,0.604167,95.1,96.4,"0.063409,28/10/00"
2020-12-04 09:41:08.389210,2.3,30.3,0.30,4.88,21.0,970.7,1588,20.0,20.7,0.604041,95.1,96.4,"0.063401,28/10/00"
2020-12-04 09:41:18.539160,1.5,30.4,0.19,4.91,21.0,970.9,1219,20.0,20.6,0.604171,95.1,96.4,"0.063412,28/10/00"
2020-12-04 09:41:28.429107,0.7,29.3,0.09,4.73,21.0,970.8,1587,19.9,20.6,0.604058,95.1,96.4,"0.063403,28/10/00"
2020-12-04 09:41:38.529109,0.7,28.9,0.08,4.66,21.0,970.7,1223,19.9,20.6,0.604168,95.1,96.4,"0.063409,28/10/00"
2020-12-04 09:41:48.418996,0.7,37.4,0.09,6.04,21.0,970.8,1588,19.9,20.6,0.604048,95.1,96.4,"0.063403,28/10/00"
2020-12-04 09:41:58.513452,0.6,30.8,0.07,4.97,21.0,970.8,1220,19.9,20.6,0.604172,95.1,96.4,"0.063416,28/10/00"
2020-12-04 09:42:08.403556,0.7,35.7,0.09,5.76,21.0,970.8,1585,19.9,20.6,0.604061,95.1,96.4,"0.063404,28/10/00"
2020-12-04 09:42:18.508971,1.0,26.6,0.13,4.29,21.0,970.7,1225,19.9,20.6,0.604172,95.1,96.4,"0.063415,28/10/00"
2020-12-04 09:42:28.398965,1.4,26.0,0.18,4.19,21.0,970.7,1587,19.8,20.6,0.604057,95.1,96.4,"0.063406,28/10/00"
2020-12-04 09:42:38.539247,1.5,24.8,0.19,4.00,21.0,970.8,1221,19.8,20.7,0.604184,95.1,96.4,"0.063413,28/10/00"
2020-12-04 09:42:48.429184,1.0,25.0,0.13,4.04,21.0,970.8,1587,19.8,20.7,0.604058,95.1,96.4,"0.063402,28/10/00"
2020-12-04 09:42:58.526736,0.7,26.3,0.09,4.25,21.0,970.8,1223,19.9,20.6,0.604170,95.1,96.4,"0.063412,28/10/00"
2020-12-04 09:43:08.419068,0.9,22.7,0.11,3.67,21.0,970.8,1587,19.9,20.6,0.604055,95.1,96.4,"0.063399,28/10/00"
2020-12-04 09:43:18.519057,0.7,16.7,0.08,2.70,21.0,970.7,1226,19.8,20.6,0.604182,95.1,96.4,"0.063410,28/10/00"
2020-12-04 09:43:28.409107,0.1,27.9,0.01,4.50,21.0,970.7,1586,19.8,20.6,0.604058,95.1,96.4,"0.063402,28/10/00"
2020-12-04 09:43:38.509122,-0.0,22.4,-0.00,3.61,21.0,970.9,1223,19.8,20.6,0.604178,95.1,96.4,"0.063409,28/10/00"
2020-12-04 09:43:48.405009,0.3,30.4,0.04,4.90,21.0,970.8,1589,19.8,20.6,0.604066,95.1,96.4,"0.063400,28/10/00"
2020-12-04 09:43:58.544086,0.5,27.3,0.07,4.40,21.0,970.8,1221,19.9,20.7,0.604188,95.1,96.4,"0.063410,28/10/00"
2020-12-04 09:44:08.439185,0.4,26.5,0.06,4.27,21.0,970.8,1586,20.0,20.6,0.604060,95.1,96.4,"0.063399,28/10/00"
2020-12-04 09:44:18.539291,0.6,24.9,0.07,4.01,21.0,970.7,1223,20.0,20.6,0.604177,95.1,96.4,"0.063410,28/10/00"
2020-12-04 09:44:28.428929,1.1,25.2,0.14,4.07,21.0,970.7,1590,20.0,20.6,0.604073,95.1,96.4,"0.063401,28/10/00"
2020-12-04 09:44:38.526815,1.1,24.5,0.15,3.94,21.0,970.6,1226,19.9,20.6,0.604196,95.1,96.4,"0.063412,28/10/00"
2020-12-04 09:44:48.418950,0.7,22.1,0.10,3.57,21.0,970.7,1588,19.9,20.6,0.604076,95.1,96.4,"0.063402,28/10/00"
2020-12-04 09:44:58.518936,0.8,20.8,0.10,3.35,21.0,970.7,1223,19.8,20.7,0.604191,95.1,96.4,"0.063413,28/10/00"
2020-12-04 09:45:08.408966,1.1,21.1,0.14,3.41,21.0,970.7,1588,19.9,20.6,0.604079,95.1,96.4,"0.063400,28/10/00"
2020-12-04 09:45:18.549084,1.0,21.5,0.13,3.47,21.0,970.7,1225,20.0,20.6,0.604194,95.1,96.4,"0.063408,28/10/00"
2020-12-04 09:45:28.431137,0.7,22.1,0.10,3.57,21.0,970.6,1588,20.0,20.6,0.604072,95.1,96.4,"0.063400,28/10/00"
2020-12-04 09:45:38.539191,0.7,22.0,0.09,3.55,21.0,970.7,1221,20.0,20.6,0.604187,95.1,96.4,"0.063411,28/10/00"
2020-12-04 09:45:48.420450,1.3,21.6,0.17,3.48,21.0,970.7,1585,20.1,20.6,0.604076,95.1,96.4,"0.063403,28/10/00"
2020-12-04 09:45:58.529298,1.7,22.0,0.21,3.55,21.0,970.7,1222,20.0,20.6,0.604198,95.1,96.4,"0.063414,28/10/00"
2020-12-04 09:46:08.419428,1.3,21.8,0.17,3.52,21.0,970.7,1589,20.0,20.6,0.604081,95.1,96.4,"0.063402,28/10/00"
2020-12-04 09:46:18.510461,1.2,13.4,0.15,2.16,21.0,970.6,1224,20.0,20.6,0.604204,95.1,96.4,"0.063413,28/10/00"
2020-12-04 09:46:28.397132,1.4,21.1,0.18,3.41,21.0,970.7,1588,20.0,20.6,0.604084,95.1,96.4,"0.063405,28/10/00"
2020-12-04 09:46:38.559070,1.3,20.5,0.17,3.30,21.0,970.7,1224,19.9,20.6,0.604213,95.1,96.4,"0.063415,28/10/00"
2020-12-04 09:46:48.392120,1.0,19.3,0.13,3.11,21.0,970.7,1586,19.9,20.6,0.604097,95.1,96.4,"0.063404,28/10/00"
2020-12-04 09:46:58.549370,0.8,18.3,0.10,2.95,21.0,970.7,1224,19.8,20.7,0.604223,95.1,96.4,"0.063415,28/10/00"
2020-12-04 09:47:08.426767,0.7,17.9,0.09,2.89,21.0,970.7,1589,19.9,20.6,0.604094,95.1,96.4,"0.063404,28/10/00"
2020-12-04 09:47:18.529053,0.5,18.7,0.07,3.02,21.0,970.7,1220,19.8,20.6,0.604221,95.1,96.4,"0.063412,28/10/00"
2020-12-04 09:47:28.439117,0.0,22.7,0.00,3.66,21.0,970.7,1587,19.9,20.6,0.604101,95.1,96.4,"0.063405,28/10/00"
2020-12-04 09:47:38.539260,-0.5,20.7,-0.07,3.33,21.0,970.7,1221,19.8,20.6,0.604228,95.1,96.4,"0.063418,28/10/00"
2020-12-04 09:47:48.429083,-0.7,26.0,-0.09,4.20,21.0,970.7,1585,19.8,20.6,0.604106,95.1,96.4,"0.063406,28/10/00"
2020-12-04 09:47:58.526334,-0.7,19.5,-0.09,3.14,21.0,970.7,1219,19.8,20.6,0.604222,95.1,96.4,"0.063414,28/10/00"
2020-12-04 09:48:08.428936,-0.6,21.0,-0.08,3.38,21.0,970.7,1585,19.8,20.6,0.604117,95.1,96.4,"0.063405,28/10/00"
2020-12-04 09:48:18.529269,-0.2,22.3,-0.03,3.59,21.0,970.7,1219,19.8,20.6,0.604221,95.1,96.4,"0.063415,28/10/00"
2020-12-04 09:48:28.419407,0.3,22.0,0.04,3.55,21.0,970.7,1587,19.8,20.6,0.604111,95.1,96.4,"0.063408,28/10/00"
2020-12-04 09:48:38.519453,0.6,34.6,0.08,5.58,21.0,970.6,1224,19.8,20.6,0.604227,95.1,96.4,"0.063415,28/10/00"
2020-12-04 09:48:48.409366,0.5,35.7,0.07,5.76,21.0,970.7,1588,19.8,20.6,0.604112,95.1,96.4,"0.063406,28/10/00"
2020-12-04 09:48:58.506995,0.5,24.4,0.06,3.93,21.0,970.6,1223,19.8,20.6,0.604229,95.1,96.4,"0.063413,28/10/00"
2020-12-04 09:49:08.395805,0.7,41.5,0.09,6.70,21.0,970.7,1588,19.8,20.6,0.604117,95.1,96.4,"0.063407,28/10/00"
2020-12-04 09:49:18.549021,0.7,28.6,0.09,4.61,21.0,970.6,1226,19.8,20.6,0.604249,95.1,96.4,"0.063418,28/10/00"
2020-12-04 09:49:28.439082,0.5,28.6,0.07,4.61,21.0,970.6,1589,19.7,20.6,0.604132,95.1,96.4,"0.063408,28/10/00"
2020-12-04 09:49:38.531334,0.7,27.9,0.09,4.50,21.0,970.7,1225,19.7,20.6,0.604252,95.1,96.4,"0.063419,28/10/00"
2020-12-04 09:49:48.420283,0.9,28.2,0.12,4.54,21.0,970.6,1591,19.7,20.6,0.604131,95.1,96.4,"0.063410,28/10/00"
2020-12-04 09:49:58.538925,1.2,29.0,0.16,4.67,21.0,970.7,1226,19.8,20.6,0.604233,95.1,96.4,"0.063421,28/10/00"
2020-12-04 09:50:08.409273,2.1,20.7,0.27,3.34,21.0,970.6,1589,19.8,20.7,0.604119,95.1,96.4,"0.063408,28/10/00"
